,Type,timestamp,posX,posY,receivedPosX,receivedPosY,isForwardPass,isSucceeded,receiverId,playerId,receiverTime
1079,Pass,2024-10-15 18:54:21.469,18.12,20.51,27.0,7.75,0.0,1.0,97344.0,97325,2024-10-15 18:54:21.469000
1080,Pass,2024-10-15 18:54:26.243,25.24,10.06,17.11,43.33,0.0,1.0,97328.0,97344,2024-10-15 18:54:26.277000
1081,Pass,2024-10-15 18:54:34.703,15.27,44.76,6.94,33.96,False,True,97325.0,97328,2024-10-15 18:54:34.870000
1082,Pass,2024-10-15 18:54:41.672,8.33,41.17,13.5,46.23,1.0,1.0,97328.0,97325,2024-10-15 18:54:41.873000
1083,Pass,2024-10-15 18:54:47.871,27.07,62.66,42.9,69.08,True,False,0.0,97328,0
1084,TacklesAndInterceptions,2024-10-15 18:54:54.467,46.9,45.71,,,,,0.0,97333,0
1085,Pass,2024-10-15 18:54:54.640,31.58,48.66,45.62,46.02,0.0,0.0,0.0,97322,0
1086,TacklesAndInterceptions,2024-10-15 18:55:00.470,44.7,46.77,,,,,0.0,97333,0
1087,Pass,2024-10-15 18:55:01.077,42.57,47.2,45.26,45.71,0.0,0.0,0.0,97319,0
1088,Pass,2024-10-15 18:55:04.517,50.41,38.38,58.86,26.18,0.0,1.0,97339.0,97333,2024-10-15 18:55:04.670000
1089,Pass,2024-10-15 18:55:14.285,54.99,19.8,72.45,11.98,1.0,1.0,97337.0,97339,2024-10-15 18:55:14.468000
1090,Pass,2024-10-15 18:55:15.671,75.67,9.47,81.91,20.97,0.0,0.0,0.0,97337,0
1091,Pass,2024-10-15 18:55:16.267,80.34,15.75,84.51,26.89,0.0,1.0,97321.0,97310,2024-10-15 18:55:16.467000
1092,Pass,2024-10-15 18:55:20.474,74.72,27.14,49.88,34.41,0.0,1.0,97328.0,97339,2024-10-15 18:55:20.474000
1093,Pass,2024-10-15 18:55:22.870,49.58,34.86,65.99,37.32,True,True,97332.0,97328,2024-10-15 18:55:22.870000
1094,Pass,2024-10-15 18:55:26.870,68.34,36.82,62.52,42.75,0.0,1.0,97330.0,97332,2024-10-15 18:55:26.870000
1095,Pass,2024-10-15 18:55:28.869,60.77,45.7,55.26,51.3,0.0,1.0,97326.0,97330,2024-10-15 18:55:28.869000
1096,Pass,2024-10-15 18:55:36.078,52.42,48.15,58.64,65.36,0.0,1.0,97335.0,97326,2024-10-15 18:55:36.271000
1097,Pass,2024-10-15 18:55:38.467,60.97,62.84,71.82,51.89,1.0,1.0,97343.0,97335,2024-10-15 18:55:38.467000
1098,Pass,2024-10-15 18:55:42.329,78.04,50.38,104.18,31.63,1.0,0.0,0.0,97343,0
1099,TacklesAndInterceptions,2024-10-15 18:56:04.071,81.2,40.52,,,,,0.0,97321,0
1100,Pass,2024-10-15 18:56:04.071,86.73,39.63,82.52,39.39,0.0,0.0,0.0,97330,0
1101,Pass,2024-10-15 18:56:11.523,82.46,38.98,52.58,34.13,1.0,1.0,97313.0,97321,2024-10-15 18:56:11.669000
1102,Pass,2024-10-15 18:56:48.067,50.86,34.74,75.55,45.11,0.0,1.0,97321.0,97313,2024-10-15 18:56:48.276000
1103,TacklesAndInterceptions,2024-10-15 18:56:53.667,61.48,65.68,,,,,0.0,97343,0
1104,Pass,2024-10-15 18:56:53.817,76.23,49.16,61.23,67.44,0.0,0.0,0.0,97321,0
1105,Pass,2024-10-15 18:56:54.869,60.85,66.09,45.77,65.37,0.0,1.0,97326.0,97343,2024-10-15 18:56:55.070000
1106,Pass,2024-10-15 18:56:57.670,44.62,66.23,52.95,60.56,1.0,1.0,97330.0,97326,2024-10-15 18:56:57.670000
1107,Pass,2024-10-15 18:57:01.467,70.07,46.52,68.05,43.46,0.0,1.0,97335.0,97333,2024-10-15 18:57:01.667000
1108,Pass,2024-10-15 18:57:05.668,77.48,34.55,81.73,34.28,1.0,0.0,0.0,97335,0
1109,Pass,2024-10-15 18:57:30.667,67.95,28.46,55.58,34.57,1.0,1.0,97313.0,97311,2024-10-15 18:57:30.868000
1110,TacklesAndInterceptions,2024-10-15 18:57:33.069,51.84,36.27,,,,,0.0,97344,0
1111,TacklesAndInterceptions,2024-10-15 18:57:35.067,51.08,34.15,,,,,0.0,97313,0
1112,Pass,2024-10-15 18:57:35.067,49.48,36.09,51.38,35.15,1.0,0.0,0.0,97344,0
1113,Pass,2024-10-15 18:57:56.272,50.37,34.78,75.86,41.61,0.0,1.0,97321.0,97313,2024-10-15 18:57:56.272000
1114,Pass,2024-10-15 18:57:58.669,77.39,40.85,76.44,24.6,0.0,1.0,97319.0,97321,2024-10-15 18:57:58.669000
1115,Pass,2024-10-15 18:58:01.070,76.51,24.73,77.26,45.63,0.0,1.0,97321.0,97319,2024-10-15 18:58:01.070000
1116,Pass,2024-10-15 18:58:04.469,72.97,49.29,70.71,69.24,0.0,0.0,0.0,97321,0
1117,Pass,2024-10-15 18:58:08.467,66.15,65.88,36.22,52.21,0.0,1.0,97328.0,97343,2024-10-15 18:58:08.667000
1118,Pass,2024-10-15 18:58:11.270,45.16,52.65,36.76,53.42,1.0,1.0,97313.0,97322,2024-10-15 18:58:11.467000
1119,Pass,2024-10-15 18:58:14.223,35.98,54.14,32.04,25.69,0.0,1.0,97324.0,97313,2024-10-15 18:58:14.267000
1120,Pass,2024-10-15 18:58:21.068,27.95,32.78,32.78,32.58,0.0,1.0,97313.0,97324,2024-10-15 18:58:21.068000
1121,Pass,2024-10-15 18:58:23.940,32.63,32.63,31.31,17.97,0.0,1.0,97311.0,97313,2024-10-15 18:58:24.067000
1122,Pass,2024-10-15 18:58:30.069,42.1,9.25,52.97,18.84,0.0,1.0,97319.0,97311,2024-10-15 18:58:31.069000
